name,isin,symbol,market,currency,close,close_date,last_price,volume,turnover,ibkr_symbol,ibkr_exchange,ibkr_price,ibkr_price_source,ibkr_bid,ibkr_ask,ibkr_volume,ibkr_last,ibkr_close,ibkr_timestamp,ibkr_status,ibkr_search_method,market_status
SELECTIRENTE,FR0004175842,SELER,Euronext Paris,EUR,81.5,2025-08-22,81.5,1.0,81.5,SELER,SMART,82.0,HISTORICAL,,,,,82.0,2025-08-29T12:14:54.123957,OK,ISIN:FR0004175842->SELER@SMART,MARKET_OPEN (12:07)
SERGEFERRARI GROUP,FR0011950682,SEFER,Euronext Paris,EUR,6.88,2025-08-22,6.88,883.0,6075.98,SEFER,SMART,6.42,HISTORICAL,,,,,6.42,2025-08-29T12:14:55.007678,OK,ISIN:FR0011950682->SEFER@SMART,MARKET_OPEN (12:07)
SES,LU0088087324,SESG,Euronext Paris,EUR,5.995,2025-08-22,5.995,253525.0,1515365.875,SESG,SMART,5.876,HISTORICAL,,,,,5.876,2025-08-29T12:14:55.880249,OK,ISIN:LU0088087324->SESG@SMART,MARKET_OPEN (12:07)
SHOWROOMPRIVE,FR0013006558,SRP,Euronext Paris,EUR,0.538,2025-08-22,0.538,15234.0,8082.416,SRP,SMART,0.486,REALTIME_MARKET,0.48,0.489,10758.0,0.486,,2025-08-29T12:14:56.552181,OK,ISIN:FR0013006558->SRP@SMART,MARKET_OPEN (12:07)
SMCP,FR0013214145,SMCP,Euronext Paris,EUR,6.77,2025-08-22,6.77,188643.0,1261427.58,SMCP,SMART,6.47,HISTORICAL,,,,,6.47,2025-08-29T12:14:57.425998,OK,ISIN:FR0013214145->SMCP@SMART,MARKET_OPEN (12:07)
SOC FRANC CASINOS,FR0010209809,SFCA,Euronext Paris,EUR,1.84,2025-08-22,1.84,25.0,46.0,SFCA,SMART,1.8900000000000001,REALTIME_MARKET,1.82,1.96,,,,2025-08-29T12:14:58.079707,OK,ISIN:FR0010209809->SFCA@SMART,MARKET_OPEN (12:07)
SOCIETE GENERALE,FR0000130809,GLE,Euronext Paris,EUR,57.84,2025-08-22,57.84,1207000.0,69752761.95,GLE,SMART,51.96,HISTORICAL,,,,,51.96,2025-08-29T12:14:58.931638,OK,ISIN:FR0000130809->GLE@SMART,MARKET_OPEN (12:07)
SODEXO,FR0000121220,SW,Euronext Paris,EUR,53.9,2025-08-22,53.9,95288.0,5122441.375,SW,SMART,51.45,REALTIME_MARKET,51.45,51.5,105698.0,51.45,,2025-08-29T12:14:59.599382,OK,ISIN:FR0000121220->SW@SMART,MARKET_OPEN (12:07)
SODITECH,FR0000078321,SEC,Euronext Paris,EUR,2.78,2025-08-22,2.78,10614.0,29669.2,SEC,SMART,2.44,REALTIME_CLOSE,,,,,2.44,2025-08-29T12:15:00.175713,OK,ISIN:FR0000078321->SEC@SMART,MARKET_OPEN (12:07)
SOITEC,FR0013227113,SOI,Euronext Paris,EUR,38.51,2025-08-22,38.51,114735.0,4377899.72,SOI,SMART,35.85,HISTORICAL,,,,,35.85,2025-08-29T12:15:02.632040,OK,ISIN:FR0013227113->SOI@SMART,MARKET_OPEN (12:07)
SOLOCAL GROUP,FR001400SA10,LOCAL,Euronext Paris,EUR,4.28,2025-08-22,4.28,9505.0,40145.19,LOCAL,SMART,4.5,HISTORICAL,,,,,4.5,2025-08-29T12:15:08.651807,OK,ISIN:FR001400SA10->LOCAL@SMART,MARKET_OPEN (12:07)
SOLUTIONS 30 SE,FR0013379484,S30,Euronext Paris,EUR,2.06,2025-08-22,2.06,1184085.0,2374600.29,S30,SMART,1.708,HISTORICAL,,,,,1.708,2025-08-29T12:15:14.948613,OK,ISIN:FR0013379484->S30@SMART,MARKET_OPEN (12:07)
SOLVAY,BE0003470755,SOLB,"Euronext Brussels, Paris",EUR,28.98,2025-08-22,28.98,257311.0,7447562.84,SOLB,SMART,27.92,HISTORICAL,,,,,27.92,2025-08-29T12:15:20.625433,OK,ISIN:BE0003470755->SOLB@SMART,MARKET_OPEN (12:07)
SOPRA STERIA GROUP,FR0000050809,SOP,Euronext Paris,EUR,175.0,2025-08-22,175,17043.0,2969947.3,SOP,SMART,,NO_DATA,,,,,,,NO_PRICE_DATA,ISIN:FR0000050809->SOP@SMART,MARKET_OPEN (12:07)
SPIE,FR0012757854,SPIE,Euronext Paris,EUR,52.1,2025-08-22,52.1,221839.0,11562854.8,SPIE,SMART,47.8,HISTORICAL,,,,,47.8,2025-08-29T12:15:32.760533,OK,ISIN:FR0012757854->SPIE@SMART,MARKET_OPEN (12:07)
ST DUPONT,FR0000054199,DPT,Euronext Paris,EUR,0.0994,2025-08-22,0.0994,62737.0,6233.1872,DPT,SMART,0.1,HISTORICAL,,,,,0.1,2025-08-29T12:15:33.757149,OK,ISIN:FR0000054199->DPT@SMART,MARKET_OPEN (12:07)
STEF,FR0000064271,STF,Euronext Paris,EUR,140.0,2025-08-22,140,3865.0,540632.6,STF,SMART,139.2,HISTORICAL,,,,,139.2,2025-08-29T12:15:34.637329,OK,ISIN:FR0000064271->STF@SMART,MARKET_OPEN (12:07)
STELLANTIS NV,NL00150001Q9,STLAP,Euronext Paris,EUR,8.649,2025-08-22,8.649,3534697.0,30304283.864,STLAP,SMART,8.1395,REALTIME_MARKET,8.14,8.139,9214290.0,8.141,,2025-08-29T12:15:35.303330,OK,ISIN:NL00150001Q9->STLAP@SMART,MARKET_OPEN (12:07)
STMICROELECTRONICS,NL0000226223,STMPA,Euronext Paris,EUR,23.435,2025-08-22,23.435,3422839.0,79416321.855,STMPA,SMART,23.336,HISTORICAL,,,,,23.336,2025-08-29T12:15:37.181697,OK,ISIN:NL0000226223->STMPA@SMART,MARKET_OPEN (12:07)
SWORD GROUP,FR0004180578,SWP,Euronext Paris,EUR,36.55,2025-08-22,36.55,2151.0,78516.2,SWP,SMART,35.56,HISTORICAL,,,,,35.56,2025-08-29T12:15:38.059307,OK,ISIN:FR0004180578->SWP@SMART,MARKET_OPEN (12:07)
SYNERGIE,FR0000032658,SDG,Euronext Paris,EUR,34.1,2025-08-22,34.1,170.0,5789.2,SDG,SMART,33.2,HISTORICAL,,,,,33.2,2025-08-29T12:15:39.069772,OK,ISIN:FR0000032658->SDG@SMART,MARKET_OPEN (12:07)
TARKETT,FR0004188670,TKTT,Euronext Paris,EUR,16.4,2025-08-22,16.4,1027.0,16842.8,TKTT,SMART,16.3,HISTORICAL,,,,,16.3,2025-08-29T12:15:39.917193,OK,ISIN:FR0004188670->TKTT@SMART,MARKET_OPEN (12:07)
TAYNINH,FR0000063307,TAYN,Euronext Paris,EUR,2.46,2025-08-22,2.46,116.0,285.36,TAYN,SMART,2.5,HISTORICAL,,,,,2.5,2025-08-29T12:15:40.691744,OK,ISIN:FR0000063307->TAYN@SMART,MARKET_OPEN (12:07)
TECHNIP ENERGIES,NL0014559478,TE,Euronext Paris,EUR,41.12,2025-08-22,41.12,158665.0,6525880.36,TE,SMART,39.7,HISTORICAL,,,,,39.7,2025-08-29T12:15:41.711963,OK,ISIN:NL0014559478->TE@SMART,MARKET_OPEN (12:07)
TELEPERFORMANCE,FR0000051807,TEP,Euronext Paris,EUR,72.24,2025-08-22,72.24,301831.0,21935932.34,TEP,SMART,66.3,HISTORICAL,,,,,66.3,2025-08-29T12:15:42.590393,OK,ISIN:FR0000051807->TEP@SMART,MARKET_OPEN (12:07)
TELEVERBIER,CH0008175645,TVRB,Euronext Paris,EUR,54.0,2025-08-22,54,41.0,2214.0,TVRB,SMART,54.0,REALTIME_MARKET,,,2.0,54.0,,2025-08-29T12:15:43.261343,OK,ISIN:CH0008175645->TVRB@SMART,MARKET_OPEN (12:07)
TERACT,FR001400BMH7,TRACT,Euronext Paris,EUR,0.97,2025-08-22,0.97,4096.0,3976.614,TRACT,SMART,0.95,HISTORICAL,,,,,0.95,2025-08-29T12:15:44.123503,OK,ISIN:FR001400BMH7->TRACT@SMART,MARKET_OPEN (12:07)
TERACT BS,FR0014000TB2,TERBS,Euronext Paris,EUR,0.001,2025-08-22,0.001,17237.0,17.24,TERBS,SMART,0.003,REALTIME_MARKET,0.001,0.005,,,,2025-08-29T12:15:44.780790,OK,ISIN:FR0014000TB2->TERBS@SMART,MARKET_OPEN (12:07)
TF1,FR0000054900,TFI,Euronext Paris,EUR,8.585,2025-08-22,8.585,100820.0,862685.645,TFI,SMART,8.46,HISTORICAL,,,,,8.46,2025-08-29T12:15:45.803091,OK,ISIN:FR0000054900->TFI@SMART,MARKET_OPEN (12:07)
TFF GROUP,FR0013295789,TFF,Euronext Paris,EUR,17.25,2025-08-22,17.25,9131.0,156644.95,TFF,SMART,16.9,HISTORICAL,,,,,16.9,2025-08-29T12:15:46.678374,OK,ISIN:FR0013295789->TFF@SMART,MARKET_OPEN (12:07)
THALES,FR0000121329,HO,Euronext Paris,EUR,232.3,2025-08-22,232.3,256403.0,59489941.2,HO,SMART,227.35,REALTIME_MARKET,,,122298.0,227.35,,2025-08-29T12:15:47.355166,OK,ISIN:FR0000121329->HO@SMART,MARKET_OPEN (12:07)
THERMADOR GROUPE,FR0013333432,THEP,Euronext Paris,EUR,79.0,2025-08-22,79,806.0,63635.2,THEP,SMART,77.1,HISTORICAL,,,,,77.1,2025-08-29T12:15:48.235985,OK,ISIN:FR0013333432->THEP@SMART,MARKET_OPEN (12:07)
TIKEHAU CAPITAL,FR0013230612,TKO,Euronext Paris,EUR,20.15,2025-08-22,20.15,40009.0,804270.05,TKO,SMART,19.46,REALTIME_MARKET,19.44,19.48,4867.0,19.46,,2025-08-29T12:15:48.903065,OK,ISIN:FR0013230612->TKO@SMART,MARKET_OPEN (12:07)
TITAN S.A.,BE0974338700,TITC,"Euronext Brussels, Paris",EUR,38.0,2025-08-22,38,9642.0,365817.1,TITC,SMART,37.3,HISTORICAL,,,,,37.3,2025-08-29T12:15:49.764995,OK,ISIN:BE0974338700->TITC@SMART,MARKET_OPEN (12:07)
TOTALENERGIES,FR0000120271,TTE,"Euronext Paris, Brussels",EUR,54.63,2025-08-22,54.63,2617485.0,143100250.925,TTE,SMART,53.395,REALTIME_MARKET,53.39,53.4,1736966.0,53.395,,2025-08-29T12:15:50.323894,OK,ISIN:FR0000120271->TTE@SMART,MARKET_OPEN (12:07)
TotalEnergiesGabon,GA0000121459,EC,Euronext Paris,EUR,184.0,2025-08-22,184,627.0,115895.5,EC,SMART,183.0,HISTORICAL,,,,,183.0,2025-08-29T12:15:51.231591,OK,ISIN:GA0000121459->EC@SMART,MARKET_OPEN (12:07)
TOUR EIFFEL,FR0000036816,EIFF,Euronext Paris,EUR,4.89,2025-08-22,4.89,727.0,3558.44,EIFF,SMART,4.89,HISTORICAL,,,,,4.89,2025-08-29T12:15:52.108725,OK,ISIN:FR0000036816->EIFF@SMART,MARKET_OPEN (12:07)
TRANSGENE,FR0005175080,TNG,Euronext Paris,EUR,1.045,2025-08-22,1.045,37592.0,39412.285,TNG,SMART,1.17,HISTORICAL,,,,,1.17,2025-08-29T12:15:52.966848,OK,ISIN:FR0005175080->TNG@SMART,MARKET_OPEN (12:07)
TRIGANO,FR0005691656,TRI,Euronext Paris,EUR,161.3,2025-08-22,161.3,15987.0,2571003.1,TRI,SMART,150.8,HISTORICAL,,,,,150.8,2025-08-29T12:15:53.833908,OK,ISIN:FR0005691656->TRI@SMART,MARKET_OPEN (12:07)
UBISOFT ENTERTAIN,FR0000054470,UBI,Euronext Paris,EUR,9.452,2025-08-22,9.452,441898.0,4179011.397,UBI,SMART,9.501000000000001,REALTIME_MARKET,9.496,9.506,474841.0,9.52,,2025-08-29T12:15:54.512509,OK,ISIN:FR0000054470->UBI@SMART,MARKET_OPEN (12:07)
UNIBAIL-RODAMCO-WE,FR0013326246,URW,Euronext Paris,EUR,91.7,2025-08-22,91.7,391085.0,35801774.24,URW,SMART,88.74,REALTIME_MARKET,,,73671.0,88.74,,2025-08-29T12:15:55.178297,OK,ISIN:FR0013326246->URW@SMART,MARKET_OPEN (12:07)
UNION TECH.INFOR.,FR0000074197,FPG,Euronext Paris,EUR,0.093,2025-08-22,0.093,24665.0,2364.4802,FPG,SMART,0.11,HISTORICAL,,,,,0.11,2025-08-29T12:15:56.031024,OK,ISIN:FR0000074197->FPG@SMART,MARKET_OPEN (12:07)
VALEO,FR0013176526,FR,Euronext Paris,EUR,10.855,2025-08-22,10.855,906414.0,9806838.5325,FR,SMART,10.256,HISTORICAL,,,,,10.256,2025-08-29T12:15:56.917088,OK,ISIN:FR0013176526->FR@SMART,MARKET_OPEN (12:07)
VALLOUREC,FR0013506730,VK,Euronext Paris,EUR,15.885,2025-08-22,15.885,362090.0,5743901.395,VK,SMART,15.4125,REALTIME_MARKET,15.405,15.42,339745.0,15.4125,,2025-08-29T12:15:57.585162,OK,ISIN:FR0013506730->VK@SMART,MARKET_OPEN (12:07)
VALLOUREC BSA 21,FR00140030K7,VKBS,Euronext Paris,EUR,1.68,2025-08-22,-,,,,,,,,,,,,,CONTRACT_NOT_FOUND,NOT_FOUND,MARKET_OPEN (12:07)
VALNEVA,FR0004056851,VLA,Euronext Paris,EUR,5.045,2025-08-22,5.045,1849104.0,9445448.885,VLA,SMART,3.872,REALTIME_MARKET,,,824232.0,3.872,,2025-08-29T12:15:58.952026,OK,ISIN:FR0004056851->VLA@SMART,MARKET_OPEN (12:07)
VANTIVA,FR0013505062,VANTI,Euronext Paris,EUR,0.1364,2025-08-22,0.1364,222011.0,29950.1336,VANTI,SMART,0.134,HISTORICAL,,,,,0.134,2025-08-29T12:16:00.032146,OK,ISIN:FR0013505062->VANTI@SMART,MARKET_OPEN (12:07)
VEOLIA ENVIRON.,FR0000124141,VIE,Euronext Paris,EUR,30.37,2025-08-22,30.37,878942.0,26691347.33,VIE,SMART,28.06,HISTORICAL,,,,,28.06,2025-08-29T12:16:02.651074,OK,ISIN:FR0000124141->VIE@SMART,MARKET_OPEN (12:07)
VERALLIA,FR0013447729,VRLA,Euronext Paris,EUR,26.82,2025-08-22,26.82,71601.0,1917450.12,VRLA,SMART,24.94,HISTORICAL,,,,,24.94,2025-08-29T12:16:08.633147,OK,ISIN:FR0013447729->VRLA@SMART,MARKET_OPEN (12:07)
VERIMATRIX,FR0010291245,VMX,Euronext Paris,EUR,0.209,2025-08-22,0.209,23154.0,4756.82,VMX,SMART,0.201,HISTORICAL,,,,,0.201,2025-08-29T12:16:14.644930,OK,ISIN:FR0010291245->VMX@SMART,MARKET_OPEN (12:07)
VETOQUINOL,FR0004186856,VETO,Euronext Paris,EUR,75.2,2025-08-22,75.2,1291.0,96940.4,VETO,SMART,75.2,HISTORICAL,,,,,75.2,2025-08-29T12:16:20.783897,OK,ISIN:FR0004186856->VETO@SMART,MARKET_OPEN (12:07)
VICAT,FR0000031775,VCT,Euronext Paris,EUR,60.9,2025-08-22,60.9,18793.0,1142218.2,VCT,SMART,,NO_DATA,,,,,,,NO_PRICE_DATA,ISIN:FR0000031775->VCT@SMART,MARKET_OPEN (12:07)
VIEL ET COMPAGNIE,FR0000050049,VIL,Euronext Paris,EUR,17.25,2025-08-22,17.25,13376.0,231895.15,VIL,SMART,17.1,HISTORICAL,,,,,17.1,2025-08-29T12:16:32.625982,OK,ISIN:FR0000050049->VIL@SMART,MARKET_OPEN (12:07)
VINCI,FR0000125486,DG,Euronext Paris,EUR,129.0,2025-08-22,129,457568.0,58995196.7,DG,SMART,115.66,HISTORICAL,,,,,115.66,2025-08-29T12:16:33.709708,OK,ISIN:FR0000125486->DG@SMART,MARKET_OPEN (12:07)
VIRBAC,FR0000031577,VIRP,Euronext Paris,EUR,341.0,2025-08-22,341,2108.0,717900.0,VIRP,SMART,337.0,HISTORICAL,,,,,337.0,2025-08-29T12:16:34.581084,OK,ISIN:FR0000031577->VIRP@SMART,MARKET_OPEN (12:07)
VIRIDIEN,FR001400PVN6,VIRI,Euronext Paris,EUR,54.85,2025-08-22,54.85,46840.0,2555512.05,VIRI,SMART,55.14,HISTORICAL,,,,,55.14,2025-08-29T12:16:35.486577,OK,ISIN:FR001400PVN6->VIRI@SMART,MARKET_OPEN (12:07)
VITURA,FR0010309096,VTR,Euronext Paris,EUR,5.9,2025-08-22,5.9,1.0,5.9,VTR,SMART,5.9,REALTIME_MARKET,5.9,5.95,4.0,5.9,,2025-08-29T12:16:36.158123,OK,ISIN:FR0010309096->VTR@SMART,MARKET_OPEN (12:07)
VIVENDI SE,FR0000127771,VIV,Euronext Paris,EUR,3.144,2025-08-22,3.144,725995.0,2279392.276,VIV,SMART,3.058,HISTORICAL,,,,,3.058,2025-08-29T12:16:37.002662,OK,ISIN:FR0000127771->VIV@SMART,MARKET_OPEN (12:07)
VOLTALIA,FR0011995588,VLTSA,Euronext Paris,EUR,7.44,2025-08-22,7.44,42052.0,311102.2975,VLTSA,SMART,6.8025,REALTIME_MARKET,6.795,6.81,73735.0,6.82,,2025-08-29T12:16:37.665115,OK,ISIN:FR0011995588->VLTSA@SMART,MARKET_OPEN (12:07)
VRANKEN-POMMERY,FR0000062796,VRAP,"Euronext Paris, Brussels",EUR,12.95,2025-08-22,12.95,4562.0,59028.25,VRAP,SMART,13.0,REALTIME_MARKET,13.0,13.1,5539.0,13.0,,2025-08-29T12:16:38.224228,OK,ISIN:FR0000062796->VRAP@SMART,MARKET_OPEN (12:07)
VusionGroup,FR0010282822,VU,Euronext Paris,EUR,212.6,2025-08-22,212.6,23033.0,4884255.2,VU,SMART,214.4,HISTORICAL,,,,,214.4,2025-08-29T12:16:39.133385,OK,ISIN:FR0010282822->VU@SMART,MARKET_OPEN (12:07)
WAGA ENERGY,FR0012532810,WAGA,Euronext Paris,EUR,21.5,2025-08-22,21.5,9208.0,198207.85,WAGA,SMART,21.44,HISTORICAL,,,,,21.44,2025-08-29T12:16:40.018230,OK,ISIN:FR0012532810->WAGA@SMART,MARKET_OPEN (12:07)
WAVESTONE,FR0013357621,WAVE,Euronext Paris,EUR,54.7,2025-08-22,54.7,5384.0,292521.3,WAVE,SMART,49.14,HISTORICAL,,,,,49.14,2025-08-29T12:16:40.894579,OK,ISIN:FR0013357621->WAVE@SMART,MARKET_OPEN (12:07)
WENDEL,FR0000121204,MF,Euronext Paris,EUR,85.9,2025-08-22,85.9,33776.0,2891886.225,MF,SMART,82.26,HISTORICAL,,,,,82.26,2025-08-29T12:16:41.772242,OK,ISIN:FR0000121204->MF@SMART,MARKET_OPEN (12:07)
WORLDLINE,FR0011981968,WLN,Euronext Paris,EUR,3.104,2025-08-22,3.104,4640066.0,14555353.191,WLN,SMART,2.885,HISTORICAL,,,,,2.885,2025-08-29T12:16:42.636188,OK,ISIN:FR0011981968->WLN@SMART,MARKET_OPEN (12:07)
X-FAB,BE0974310428,XFAB,Euronext Paris,EUR,7.3,2025-08-22,7.3,133615.0,967815.615,XFAB,SMART,6.95,REALTIME_MARKET,6.945,6.955,126215.0,6.95,,2025-08-29T12:16:43.303669,OK,ISIN:BE0974310428->XFAB@SMART,MARKET_OPEN (12:07)
XILAM ANIMATION,FR0004034072,XIL,Euronext Paris,EUR,3.66,2025-08-22,3.66,2998.0,10771.38,XIL,SMART,3.98,HISTORICAL,,,,,3.98,2025-08-29T12:16:44.178224,OK,ISIN:FR0004034072->XIL@SMART,MARKET_OPEN (12:07)
YOUNITED FIN. WARR,LU2999660207,YOUNW,"Euronext Amsterdam, Paris",EUR,0.8565,2025-08-22,-,,,,,,,,,,,,,CONTRACT_NOT_FOUND,NOT_FOUND,MARKET_OPEN (12:07)
YOUNITED FINANCIAL,LU2999653251,YOUNI,"Euronext Amsterdam, Paris",EUR,8.35,2025-08-22,8.35,1.0,8.35,HT5,,,NO_DATA,,,,,,,NO_PRICE_DATA,NAME:YOUNITED FINANCIAL->HT5@,MARKET_OPEN (12:07)
ZCI LIMITED,BMG9887P1068,CV,Euronext Paris,EUR,0.2,2025-08-22,0.2,21826.0,3755.94,CV,SMART,0.33,REALTIME_CLOSE,,,,,0.33,2025-08-29T12:16:46.844938,OK,ISIN:BMG9887P1068->CV@SMART,MARKET_OPEN (12:07)
