name,isin,symbol,market,currency,close,close_date,last_price,volume,turnover,ibkr_symbol,ibkr_exchange,ibkr_price,ibkr_price_source,ibkr_bid,ibkr_ask,ibkr_volume,ibkr_last,ibkr_close,ibkr_spread_pct,ibkr_liquidite,ibkr_timestamp,ibkr_status,ibkr_search_method,market_status
GENFIT,FR0004163111,GNFT,Euronext Paris,EUR,3.45,2025-08-29,3.45,92593.0,320870.946,GNFT,SMART,3.484,CLOSE_TICKER,,,,,3.484,,TRES_FAIBLE,2025-08-31T18:16:15.641290,OK,CACHE:ISIN:FR0004163111->GNFT@SMART,WEEKEND
GENSIGHT BIOLOGICS,FR0013183985,SIGHT,Euronext Paris,EUR,0.163,2025-08-29,0.163,51789.0,8490.9046,SIGHT,SMART,0.161,CLOSE_TICKER,,,,,0.161,,TRES_FAIBLE,2025-08-31T18:16:16.769778,OK,CACHE:ISIN:FR0013183985->SIGHT@SMART,WEEKEND
GETLINK SE,FR0010533075,GET,Euronext Paris,EUR,16.15,2025-08-29,16.15,591352.0,9553640.14,GET,SMART,16.26,CLOSE_TICKER,,,,,16.26,,TRES_FAIBLE,2025-08-31T18:16:17.914151,OK,CACHE:ISIN:FR0010533075->GET@SMART,WEEKEND
GIG,GG00BMB5XZ39,CABLE,Euronext Amsterdam,GBP,4.1,2025-08-29,4.1,100.0,410.0,GIGB,,,NO_DATA,,,,,,,,,NO_PRICE_DATA,NAME:GIG->GIGB@,WEEKEND
GIMV,BE0003699130,GIMB,Euronext Brussels,EUR,44.05,2025-08-29,44.05,25519.0,1122441.8,GIMB,SMART,43.95,CLOSE_TICKER,,,,,43.95,,TRES_FAIBLE,2025-08-31T18:16:20.658275,OK,CACHE:ISIN:BE0003699130->GIMB@SMART,WEEKEND
GL EVENTS,FR0000066672,GLO,Euronext Paris,EUR,30.55,2025-08-29,30.55,14615.0,447654.95,GLO,SMART,30.95,CLOSE_TICKER,,,,,30.95,,TRES_FAIBLE,2025-08-31T18:16:21.806351,OK,CACHE:ISIN:FR0000066672->GLO@SMART,WEEKEND
GPE GROUP PIZZORNO,FR0010214064,GPE,Euronext Paris,EUR,61.0,2025-08-29,61,209.0,12647.6,GPE1,SMART,60.2,CLOSE_TICKER,,,,,60.2,,TRES_FAIBLE,2025-08-31T18:16:22.853505,OK,CACHE:ISIN:FR0010214064->GPE1@SMART,WEEKEND
GRAINES VOLTZ,FR0000065971,GRVO,Euronext Paris,EUR,20.4,2025-08-29,20.4,795.0,16694.7,GRVO,SMART,21.0,CLOSE_TICKER,,,,,21.0,,TRES_FAIBLE,2025-08-31T18:16:23.990039,OK,CACHE:ISIN:FR0000065971->GRVO@SMART,WEEKEND
GREENYARD,BE0003765790,GREEN,Euronext Brussels,EUR,7.36,2025-08-29,7.36,802.0,5719.6,GREEN,SMART,7.38,CLOSE_TICKER,,,,,7.38,,TRES_FAIBLE,2025-08-31T18:16:25.138572,OK,CACHE:ISIN:BE0003765790->GREEN@SMART,WEEKEND
GROUPE CRIT,FR0000036675,CEN,Euronext Paris,EUR,62.2,2025-08-29,62.2,119.0,7415.0,CEN,SMART,62.4,CLOSE_TICKER,,,,,62.4,,TRES_FAIBLE,2025-08-31T18:16:26.289345,OK,CACHE:ISIN:FR0000036675->CEN@SMART,WEEKEND
GROUPE JAJ,FR0004010338,GJAJ,Euronext Paris,EUR,1.17,2025-08-29,1.17,15887.0,18587.79,GJAJ,SMART,1.17,CLOSE_TICKER,,,,,1.17,,TRES_FAIBLE,2025-08-31T18:16:27.438956,OK,CACHE:ISIN:FR0004010338->GJAJ@SMART,WEEKEND
GROUPE PARTOUCHE,FR0012612646,PARP,Euronext Paris,EUR,19.1,2025-08-29,19.1,321.0,6123.0,PARP,SMART,19.5,CLOSE_TICKER,,,,,19.5,,TRES_FAIBLE,2025-08-31T18:16:28.576095,OK,CACHE:ISIN:FR0012612646->PARP@SMART,WEEKEND
GROUPE SFPI,FR0004155000,SFPI,Euronext Paris,EUR,2.33,2025-08-29,2.33,4561.0,10732.99,SFPI,SMART,2.41,CLOSE_TICKER,,,,,2.41,,TRES_FAIBLE,2025-08-31T18:16:29.721827,OK,CACHE:ISIN:FR0004155000->SFPI@SMART,WEEKEND
GTT,FR0011726835,GTT,Euronext Paris,EUR,159.4,2025-08-29,159.4,79554.0,12701365.5,GTT,SMART,158.0,CLOSE_TICKER,,,,,158.0,,TRES_FAIBLE,2025-08-31T18:16:30.867107,OK,CACHE:ISIN:FR0011726835->GTT@SMART,WEEKEND
GUERBET,FR0000032526,GBT,Euronext Paris,EUR,20.5,2025-08-29,20.5,5309.0,109731.4,GBT,SMART,20.8,CLOSE_TICKER,,,,,20.8,,TRES_FAIBLE,2025-08-31T18:16:32.016257,OK,CACHE:ISIN:FR0000032526->GBT@SMART,WEEKEND
GUILLEMOT,FR0000066722,GUI,Euronext Paris,EUR,5.7,2025-08-29,5.7,29599.0,165154.82,GUI,SMART,5.58,CLOSE_TICKER,,,,,5.58,,TRES_FAIBLE,2025-08-31T18:16:33.162239,OK,CACHE:ISIN:FR0000066722->GUI@SMART,WEEKEND
HAL TRUST,BMG455841020,HAL,Euronext Amsterdam,EUR,132.8,2025-08-29,132.8,71000.0,9336321.0,HAL,SMART,126.6,CLOSE_TICKER,,,,,126.6,,TRES_FAIBLE,2025-08-31T18:16:34.303841,OK,CACHE:ISIN:BMG455841020->HAL@SMART,WEEKEND
HAULOTTE GROUP,FR0000066755,PIG,Euronext Paris,EUR,2.55,2025-08-29,2.55,12115.0,31517.68,PIG,SMART,2.61,CLOSE_TICKER,,,,,2.61,,TRES_FAIBLE,2025-08-31T18:16:35.453306,OK,CACHE:ISIN:FR0000066755->PIG@SMART,WEEKEND
HAVAS,NL0015002AH0,HAVAS,Euronext Amsterdam,EUR,1.5,2025-08-29,1.5,676956.0,1019556.3045,HAVAS,SMART,1.54,CLOSE_TICKER,,,,,1.54,,TRES_FAIBLE,2025-08-31T18:16:36.595427,OK,CACHE:ISIN:NL0015002AH0->HAVAS@SMART,WEEKEND
HAWICK DATA NV,NL0010556726,HWK,Euronext Amsterdam,EUR,2.3,2025-08-29,2.3,41025.0,95177.3,IEX,SMART,2.3,HISTORICAL,,,,,2.3,,,2025-08-31T18:16:37.803758,OK,CACHE:ISIN:NL0010556726->IEX@SMART,WEEKEND
HDF,FR0014003VY4,HDF,Euronext Paris,EUR,4.9,2025-08-29,4.9,3989.0,19519.72,HDF,SMART,4.91,CLOSE_TICKER,,,,,4.91,,TRES_FAIBLE,2025-08-31T18:16:38.941377,OK,CACHE:ISIN:FR0014003VY4->HDF@SMART,WEEKEND
HEIJMANS KON,NL0009269109,HEIJM,Euronext Amsterdam,EUR,58.75,2025-08-29,58.75,46839.0,2770517.45,HEIJM,SMART,59.4,CLOSE_TICKER,,,,,59.4,,TRES_FAIBLE,2025-08-31T18:16:40.076752,OK,CACHE:ISIN:NL0009269109->HEIJM@SMART,WEEKEND
HEINEKEN,NL0000009165,HEIA,Euronext Amsterdam,EUR,69.0,2025-08-29,69,760961.0,52648347.63,HEIA,SMART,69.72,CLOSE_TICKER,,,,,69.72,,TRES_FAIBLE,2025-08-31T18:16:41.227077,OK,CACHE:ISIN:NL0000009165->HEIA@SMART,WEEKEND
HEINEKEN HOLDING,NL0000008977,HEIO,Euronext Amsterdam,EUR,60.55,2025-08-29,60.55,185214.0,11248799.85,HEIO,SMART,61.05,CLOSE_TICKER,,,,,61.05,,TRES_FAIBLE,2025-08-31T18:16:42.378415,OK,CACHE:ISIN:NL0000008977->HEIO@SMART,WEEKEND
HERMES INTL,FR0000052292,RMS,Euronext Paris,EUR,2091.0,2025-08-29,2091,40577.0,85129387.5,RMS,SMART,2125.0,CLOSE_TICKER,,,,,2125.0,,TRES_FAIBLE,2025-08-31T18:16:43.516902,OK,CACHE:ISIN:FR0000052292->RMS@SMART,WEEKEND
HIGH CO,FR0000054231,HCO,Euronext Paris,EUR,4.7,2025-08-29,4.7,73998.0,350133.44,HCO,SMART,4.67,CLOSE_TICKER,,,,,4.67,,TRES_FAIBLE,2025-08-31T18:16:44.664782,OK,CACHE:ISIN:FR0000054231->HCO@SMART,WEEKEND
HOLLAND COLOURS,NL0000440311,HOLCO,Euronext Amsterdam,EUR,105.0,2025-08-29,105,70.0,7214.0,HOLCO,SMART,105.0,CLOSE_TICKER,,,,,105.0,,TRES_FAIBLE,2025-08-31T18:16:45.803852,OK,CACHE:ISIN:NL0000440311->HOLCO@SMART,WEEKEND
HOME INVEST BE.,BE0974409410,HOMI,Euronext Brussels,EUR,21.0,2025-08-29,21,15877.0,333879.25,HOMI,SMART,21.4,CLOSE_TICKER,,,,,21.4,,TRES_FAIBLE,2025-08-31T18:16:46.950948,OK,CACHE:ISIN:BE0974409410->HOMI@SMART,WEEKEND
HOTELS DE PARIS,FR0004165801,HDP,Euronext Paris,EUR,2.12,2025-08-29,2.12,20.0,42.4,HDP,SMART,2.12,CLOSE_TICKER,,,,,2.12,,TRES_FAIBLE,2025-08-31T18:16:48.095329,OK,CACHE:ISIN:FR0004165801->HDP@SMART,WEEKEND
HYBRID SOFTWARE GR,GB00BYN5BY03,HYSG,Euronext Brussels,EUR,3.78,2025-08-29,3.78,780.0,2829.8,HYSG,SMART,3.6,CLOSE_TICKER,,,,,3.6,,TRES_FAIBLE,2025-08-31T18:16:49.242106,OK,CACHE:ISIN:GB00BYN5BY03->HYSG@SMART,WEEKEND
HYDRATEC,NL0009391242,HYDRA,Euronext Amsterdam,EUR,169.0,2025-08-29,169,102.0,17238.0,HYDRA,SMART,169.0,CLOSE_TICKER,,,,,169.0,,TRES_FAIBLE,2025-08-31T18:16:50.376189,OK,CACHE:ISIN:NL0009391242->HYDRA@SMART,WEEKEND
HYLORIS,BE0974363955,HYL,Euronext Brussels,EUR,6.5,2025-08-29,6.5,1483.0,9692.06,HYL,SMART,6.5,CLOSE_TICKER,,,,,6.5,,TRES_FAIBLE,2025-08-31T18:16:51.411160,OK,CACHE:ISIN:BE0974363955->HYL@SMART,WEEKEND
IBA,BE0003766806,IBAB,Euronext Brussels,EUR,11.96,2025-08-29,11.96,26314.0,314138.32,IBAB,SMART,11.74,CLOSE_TICKER,,,,,11.74,,TRES_FAIBLE,2025-08-31T18:16:52.561630,OK,CACHE:ISIN:BE0003766806->IBAB@SMART,WEEKEND
ICADE,FR0000035081,ICAD,Euronext Paris,EUR,20.74,2025-08-29,20.74,75030.0,1557232.9,ICAD,SMART,20.82,CLOSE_TICKER,,,,,20.82,,TRES_FAIBLE,2025-08-31T18:16:53.706138,OK,CACHE:ISIN:FR0000035081->ICAD@SMART,WEEKEND
ID LOGISTICS GROUP,FR0010929125,IDL,Euronext Paris,EUR,410.0,2025-08-29,410,3909.0,1613962.0,IDL,SMART,413.0,CLOSE_TICKER,,,,,413.0,,TRES_FAIBLE,2025-08-31T18:16:54.846606,OK,CACHE:ISIN:FR0010929125->IDL@SMART,WEEKEND
IDI,FR0000051393,IDIP,Euronext Paris,EUR,78.4,2025-08-29,78.4,264.0,20783.6,IDIP,SMART,78.6,CLOSE_TICKER,,,,,78.6,,TRES_FAIBLE,2025-08-31T18:16:55.977998,OK,CACHE:ISIN:FR0000051393->IDIP@SMART,WEEKEND
IEP INVEST,BE0003748622,IEP,Euronext Brussels,EUR,5.4,2025-08-29,5.4,5.0,27.0,IEP,SMART,5.5,CLOSE_TICKER,,,,,5.5,,TRES_FAIBLE,2025-08-31T18:16:57.109005,OK,CACHE:ISIN:BE0003748622->IEP@SMART,WEEKEND
IMCD,NL0010801007,IMCD,Euronext Amsterdam,EUR,95.98,2025-08-29,95.98,319206.0,30668397.68,IMCD,SMART,95.94,CLOSE_TICKER,,,,,95.94,,TRES_FAIBLE,2025-08-31T18:16:58.162146,OK,CACHE:ISIN:NL0010801007->IMCD@SMART,WEEKEND
IMERYS,FR0000120859,NK,Euronext Paris,EUR,21.84,2025-08-29,21.84,62351.0,1364113.48,NK,SMART,22.06,CLOSE_TICKER,,,,,22.06,,TRES_FAIBLE,2025-08-31T18:16:59.308016,OK,CACHE:ISIN:FR0000120859->NK@SMART,WEEKEND
IMMO MCC,BE0974287196,MCC,Euronext Brussels,EUR,464.0,2025-08-29,464,20.0,9280.0,MCC,SMART,464.0,HISTORICAL,,,,,464.0,,,2025-08-31T18:17:00.414461,OK,CACHE:ISIN:BE0974287196->MCC@SMART,WEEKEND
IMMO MOURY,BE0003893139,IMMOU,Euronext Brussels,EUR,37.4,2025-08-29,37.4,10.0,374.0,IMMOU,SMART,37.4,CLOSE_TICKER,,,,,37.4,,TRES_FAIBLE,2025-08-31T18:17:01.559531,OK,CACHE:ISIN:BE0003893139->IMMOU@SMART,WEEKEND
IMMOB.DASSAULT,FR0000033243,IMDA,Euronext Paris,EUR,54.4,2025-08-29,54.4,36.0,1945.8,IMDA,SMART,54.2,CLOSE_TICKER,,,,,54.2,,TRES_FAIBLE,2025-08-31T18:17:02.709714,OK,CACHE:ISIN:FR0000033243->IMDA@SMART,WEEKEND
IMMOBEL,BE0003599108,IMMO,Euronext Brussels,EUR,25.9,2025-08-29,25.9,1879.0,48238.75,IMMO,SMART,25.8,CLOSE_TICKER,,,,,25.8,,TRES_FAIBLE,2025-08-31T18:17:03.760398,OK,CACHE:ISIN:BE0003599108->IMMO@SMART,WEEKEND
INCLUSIO SA/NV,BE0974374069,INCLU,Euronext Brussels,EUR,18.8,2025-08-29,18.8,4431.0,83178.95,INCLU,SMART,18.75,CLOSE_TICKER,,,,,18.75,,TRES_FAIBLE,2025-08-31T18:17:04.908245,OK,CACHE:ISIN:BE0974374069->INCLU@SMART,WEEKEND
INFOTEL,FR0000071797,INF,Euronext Paris,EUR,41.8,2025-08-29,41.8,1599.0,66785.2,INF,SMART,41.5,CLOSE_TICKER,,,,,41.5,,TRES_FAIBLE,2025-08-31T18:17:06.054794,OK,CACHE:ISIN:FR0000071797->INF@SMART,WEEKEND
ING GROEP N.V.,NL0011821202,INGA,"Euronext Amsterdam, Brussels",EUR,20.36,2025-08-29,20.36,6861205.0,139152946.155,INGA,SMART,20.58,CLOSE_TICKER,,,,,20.58,,TRES_FAIBLE,2025-08-31T18:17:07.188241,OK,CACHE:ISIN:NL0011821202->INGA@SMART,WEEKEND
INNATE PHARMA,FR0010331421,IPH,Euronext Paris,EUR,1.844,2025-08-29,1.844,53588.0,99034.998,IPH,SMART,1.856,CLOSE_TICKER,,,,,1.856,,TRES_FAIBLE,2025-08-31T18:17:08.341959,OK,CACHE:ISIN:FR0010331421->IPH@SMART,WEEKEND
INPOST,LU2290522684,INPST,Euronext Amsterdam,EUR,12.41,2025-08-29,12.41,787776.0,9791677.97,INPST,SMART,12.79,CLOSE_TICKER,,,,,12.79,,TRES_FAIBLE,2025-08-31T18:17:09.487708,OK,CACHE:ISIN:LU2290522684->INPST@SMART,WEEKEND
INTERPARFUMS,FR0004024222,ITP,Euronext Paris,EUR,31.54,2025-08-29,31.54,18649.0,591781.22,ITP,SMART,32.08,CLOSE_TICKER,,,,,32.08,,TRES_FAIBLE,2025-08-31T18:17:10.624757,OK,CACHE:ISIN:FR0004024222->ITP@SMART,WEEKEND
INTEXA,FR0000064958,ITXT,Euronext Paris,EUR,2.5,2025-08-29,2.5,35.0,87.5,ITXT,SMART,,NO_DATA,,,,,,,,,NO_PRICE_DATA,CACHE:ISIN:FR0000064958->ITXT@SMART,WEEKEND
INVENTIVA,FR0013233012,IVA,Euronext Paris,EUR,4.895,2025-08-29,4.895,472787.0,2281209.165,IVA,SMART,4.785,CLOSE_TICKER,,,,,4.785,,TRES_FAIBLE,2025-08-31T18:17:12.887795,OK,CACHE:ISIN:FR0013233012->IVA@SMART,WEEKEND
IPSEN,FR0010259150,IPN,Euronext Paris,EUR,116.0,2025-08-29,116,100062.0,11655333.8,IPN,SMART,117.9,CLOSE_TICKER,,,,,117.9,,TRES_FAIBLE,2025-08-31T18:17:14.038911,OK,CACHE:ISIN:FR0010259150->IPN@SMART,WEEKEND
IPSOS,FR0000073298,IPS,Euronext Paris,EUR,35.5,2025-08-29,35.5,115381.0,4116382.55,IPS,SMART,36.42,CLOSE_TICKER,,,,,36.42,,TRES_FAIBLE,2025-08-31T18:17:15.072918,OK,CACHE:ISIN:FR0000073298->IPS@SMART,WEEKEND
JACQUES BOGART,FR0012872141,JBOG,Euronext Paris,EUR,3.96,2025-08-29,3.96,1272.0,4979.98,JBOG,SMART,3.94,CLOSE_TICKER,,,,,3.94,,TRES_FAIBLE,2025-08-31T18:17:16.220746,OK,CACHE:ISIN:FR0012872141->JBOG@SMART,WEEKEND
JACQUET METALS,FR0000033904,JCQ,Euronext Paris,EUR,19.64,2025-08-29,19.64,3286.0,64314.42,JCQ,SMART,19.74,CLOSE_TICKER,,,,,19.74,,TRES_FAIBLE,2025-08-31T18:17:17.355501,OK,CACHE:ISIN:FR0000033904->JCQ@SMART,WEEKEND
JCDECAUX,FR0000077919,DEC,Euronext Paris,EUR,14.71,2025-08-29,14.71,154456.0,2277098.31,DEC,SMART,14.9,CLOSE_TICKER,,,,,14.9,,TRES_FAIBLE,2025-08-31T18:17:18.507875,OK,CACHE:ISIN:FR0000077919->DEC@SMART,WEEKEND
JDE PEET'S,NL0014332678,JDEP,Euronext Amsterdam,EUR,31.24,2025-08-29,31.24,1359492.0,42456179.06,JDEP,SMART,31.22,CLOSE_TICKER,,,,,31.22,,TRES_FAIBLE,2025-08-31T18:17:19.549220,OK,CACHE:ISIN:NL0014332678->JDEP@SMART,WEEKEND
JENSEN-GROUP,BE0003858751,JEN,Euronext Brussels,EUR,61.4,2025-08-29,61.4,3247.0,197782.6,JEN1,SMART,61.2,CLOSE_TICKER,,,,,61.2,,TRES_FAIBLE,2025-08-31T18:17:20.684093,OK,CACHE:ISIN:BE0003858751->JEN1@SMART,WEEKEND
JUST EAT TAKEAWAY,NL0012015705,TKWY,Euronext Amsterdam,EUR,20.18,2025-08-29,20.18,261780.0,5283218.99,TKWY,SMART,20.18,CLOSE_TICKER,,,,,20.18,,TRES_FAIBLE,2025-08-31T18:17:21.837312,OK,CACHE:ISIN:NL0012015705->TKWY@SMART,WEEKEND
KAUFMAN ET BROAD,FR0004007813,KOF,Euronext Paris,EUR,28.65,2025-08-29,28.65,18859.0,541417.65,KOF,SMART,29.05,CLOSE_TICKER,,,,,29.05,,TRES_FAIBLE,2025-08-31T18:17:22.981126,OK,CACHE:ISIN:FR0004007813->KOF@SMART,WEEKEND
KBC,BE0003565737,KBC,Euronext Brussels,EUR,100.75,2025-08-29,100.75,463208.0,46681267.45,KBC,SMART,101.6,CLOSE_TICKER,,,,,101.6,,TRES_FAIBLE,2025-08-31T18:17:24.117845,OK,CACHE:ISIN:BE0003565737->KBC@SMART,WEEKEND
KBC ANCORA,BE0003867844,KBCA,Euronext Brussels,EUR,66.2,2025-08-29,66.2,60528.0,4003123.8,KBCA,SMART,66.6,CLOSE_TICKER,,,,,66.6,,TRES_FAIBLE,2025-08-31T18:17:25.264101,OK,CACHE:ISIN:BE0003867844->KBCA@SMART,WEEKEND
KENDRION,NL0000852531,KENDR,Euronext Amsterdam,EUR,13.0,2025-08-29,13,54749.0,715121.58,KENDR,SMART,13.08,CLOSE_TICKER,,,,,13.08,,TRES_FAIBLE,2025-08-31T18:17:26.408139,OK,CACHE:ISIN:NL0000852531->KENDR@SMART,WEEKEND
KERING,FR0000121485,KER,Euronext Paris,EUR,229.15,2025-08-29,229.15,316665.0,73032447.725,KER,SMART,235.0,CLOSE_TICKER,,,,,235.0,,TRES_FAIBLE,2025-08-31T18:17:27.558192,OK,CACHE:ISIN:FR0000121485->KER@SMART,WEEKEND
KEYWARE TECH.,BE0003880979,KEYW,Euronext Brussels,EUR,0.79,2025-08-29,0.79,6000.0,4740.0,KEYW,SMART,0.775,CLOSE_TICKER,,,,,0.775,,TRES_FAIBLE,2025-08-31T18:17:28.701463,OK,CACHE:ISIN:BE0003880979->KEYW@SMART,WEEKEND
KINEPOLIS GROUP,BE0974274061,KIN,Euronext Brussels,EUR,34.1,2025-08-29,34.1,44298.0,1516351.55,KIN,SMART,34.75,CLOSE_TICKER,,,,,34.75,,TRES_FAIBLE,2025-08-31T18:17:29.844723,OK,CACHE:ISIN:BE0974274061->KIN@SMART,WEEKEND
KLEPIERRE,FR0000121964,LI,Euronext Paris,EUR,33.34,2025-08-29,33.34,439080.0,14635657.48,LI,SMART,33.22,CLOSE_TICKER,,,,,33.22,,TRES_FAIBLE,2025-08-31T18:17:30.980784,OK,CACHE:ISIN:FR0000121964->LI@SMART,WEEKEND
KPN KON,NL0000009082,KPN,Euronext Amsterdam,EUR,4.076,2025-08-29,4.076,7004034.0,28553591.1495,KPN,SMART,4.068,CLOSE_TICKER,,,,,4.068,,TRES_FAIBLE,2025-08-31T18:17:32.116495,OK,CACHE:ISIN:NL0000009082->KPN@SMART,WEEKEND
L'OREAL,FR0000120321,OR,Euronext Paris,EUR,397.9,2025-08-29,397.9,257044.0,102453762.6,OR,SMART,402.35,CLOSE_TICKER,,,,,402.35,,TRES_FAIBLE,2025-08-31T18:17:33.261873,OK,CACHE:ISIN:FR0000120321->OR@SMART,WEEKEND
LACROIX GROUP,FR0000066607,LACR,Euronext Paris,EUR,8.3,2025-08-29,8.3,2123.0,17203.22,LACR,SMART,8.4,CLOSE_TICKER,,,,,8.4,,TRES_FAIBLE,2025-08-31T18:17:34.416248,OK,CACHE:ISIN:FR0000066607->LACR@SMART,WEEKEND
LAGARDERE SA,FR0000130213,MMB,Euronext Paris,EUR,20.5,2025-08-29,20.5,3845.0,78979.4,MMB,SMART,20.6,CLOSE_TICKER,,,,,20.6,,TRES_FAIBLE,2025-08-31T18:17:35.561249,OK,CACHE:ISIN:FR0000130213->MMB@SMART,WEEKEND
LATECOERE,FR001400JY13,LAT,Euronext Paris,EUR,0.0131,2025-08-29,0.0131,1178406.0,15517.7718,LAT,SMART,0.013,CLOSE_TICKER,,,,,0.013,,TRES_FAIBLE,2025-08-31T18:17:36.695528,OK,CACHE:ISIN:FR001400JY13->LAT@SMART,WEEKEND
LAURENT-PERRIER,FR0006864484,LPE,Euronext Paris,EUR,92.8,2025-08-29,92.8,65.0,6003.2,LPE,SMART,92.8,CLOSE_TICKER,,,,,92.8,,TRES_FAIBLE,2025-08-31T18:17:37.829927,OK,CACHE:ISIN:FR0006864484->LPE@SMART,WEEKEND
LAVIDE HOLDING,NL0010545679,LVIDE,Euronext Amsterdam,EUR,0.524,2025-08-29,0.524,46068.0,23725.17,LVIDE,SMART,0.524,HISTORICAL,,,,,0.524,,,2025-08-31T18:17:39.027481,OK,CACHE:ISIN:NL0010545679->LVIDE@SMART,WEEKEND
LDC,FR001400SF56,LOUP,Euronext Paris,EUR,89.9,2025-08-29,89.9,1542.0,139206.75,LOUP,SMART,90.4,CLOSE_TICKER,,,,,90.4,,TRES_FAIBLE,2025-08-31T18:17:40.178449,OK,CACHE:ISIN:FR001400SF56->LOUP@SMART,WEEKEND
LECTRA,FR0000065484,LSS,Euronext Paris,EUR,23.0,2025-08-29,23,20045.0,464905.25,LSS,SMART,23.4,CLOSE_TICKER,,,,,23.4,,TRES_FAIBLE,2025-08-31T18:17:41.314327,OK,CACHE:ISIN:FR0000065484->LSS@SMART,WEEKEND
LEGRAND,FR0010307819,LR,Euronext Paris,EUR,130.1,2025-08-29,130.1,361315.0,47106870.7,LR,SMART,130.8,CLOSE_TICKER,,,,,130.8,,TRES_FAIBLE,2025-08-31T18:17:42.459435,OK,CACHE:ISIN:FR0010307819->LR@SMART,WEEKEND
LHYFE,FR0014009YQ1,LHYFE,Euronext Paris,EUR,3.165,2025-08-29,3.165,4262.0,13554.305,LHYFE,SMART,3.19,CLOSE_TICKER,,,,,3.19,,TRES_FAIBLE,2025-08-31T18:17:43.614781,OK,CACHE:ISIN:FR0014009YQ1->LHYFE@SMART,WEEKEND
LINEDATA SERVICES,FR0004156297,LIN,Euronext Paris,EUR,61.4,2025-08-29,61.4,224.0,13906.1,LIN1,SMART,62.6,CLOSE_TICKER,,,,,62.6,,TRES_FAIBLE,2025-08-31T18:17:44.757640,OK,CACHE:ISIN:FR0004156297->LIN1@SMART,WEEKEND
LISI,FR0000050353,FII,Euronext Paris,EUR,45.4,2025-08-29,45.4,32811.0,1483419.8,FII,SMART,43.4,CLOSE_TICKER,,,,,43.4,,TRES_FAIBLE,2025-08-31T18:17:45.895952,OK,CACHE:ISIN:FR0000050353->FII@SMART,WEEKEND
LNA SANTE,FR0004170017,LNA,Euronext Paris,EUR,30.3,2025-08-29,30.3,1620.0,49121.7,LNA,SMART,30.3,CLOSE_TICKER,,,,,30.3,,TRES_FAIBLE,2025-08-31T18:17:47.047350,OK,CACHE:ISIN:FR0004170017->LNA@SMART,WEEKEND
LOTUS BAKERIES,BE0003604155,LOTB,Euronext Brussels,EUR,8370.0,2025-08-29,8370,992.0,8317240.0,LOTB,SMART,8320.0,CLOSE_TICKER,,,,,8320.0,,TRES_FAIBLE,2025-08-31T18:17:48.095219,OK,CACHE:ISIN:BE0003604155->LOTB@SMART,WEEKEND
LUMIBIRD,FR0000038242,LBIRD,Euronext Paris,EUR,16.1,2025-08-29,16.1,27909.0,456510.0,LBIRD,SMART,16.65,CLOSE_TICKER,,,,,16.65,,TRES_FAIBLE,2025-08-31T18:17:49.258250,OK,CACHE:ISIN:FR0000038242->LBIRD@SMART,WEEKEND
LVMH,FR0000121014,MC,Euronext Paris,EUR,504.1,2025-08-29,504.1,452290.0,229276636.9,MC,SMART,513.1,CLOSE_TICKER,,,,,513.1,,TRES_FAIBLE,2025-08-31T18:17:50.461180,OK,CACHE:ISIN:FR0000121014->MC@SMART,WEEKEND
MAAT PHARMA,FR0012634822,MAAT,Euronext Paris,EUR,4.47,2025-08-29,4.47,58214.0,271455.7,MAAT,SMART,4.6,CLOSE_TICKER,,,,,4.6,,TRES_FAIBLE,2025-08-31T18:17:51.600723,OK,CACHE:ISIN:FR0012634822->MAAT@SMART,WEEKEND
MAISONS DU MONDE,FR0013153541,MDM,Euronext Paris,EUR,1.96,2025-08-29,1.96,66442.0,132950.543,MDM,SMART,1.992,CLOSE_TICKER,,,,,1.992,,TRES_FAIBLE,2025-08-31T18:17:52.740827,OK,CACHE:ISIN:FR0013153541->MDM@SMART,WEEKEND
MALTERIES FCO-BEL.,FR0000030074,MALT,Euronext Paris,EUR,895.0,2025-08-29,895,17.0,15185.0,MALT,SMART,890.0,CLOSE_TICKER,,,,,890.0,,TRES_FAIBLE,2025-08-31T18:17:53.893063,OK,CACHE:ISIN:FR0000030074->MALT@SMART,WEEKEND
MANITOU BF,FR0000038606,MTU,Euronext Paris,EUR,18.82,2025-08-29,18.82,17331.0,327799.38,MTU,SMART,19.04,CLOSE_TICKER,,,,,19.04,,TRES_FAIBLE,2025-08-31T18:17:55.042931,OK,CACHE:ISIN:FR0000038606->MTU@SMART,WEEKEND
MAROC TELECOM,MA0000011488,IAM,Euronext Paris,EUR,11.4,2025-08-29,11.4,2011.0,22358.7,IAM,SMART,11.26,CLOSE_TICKER,,,,,11.26,,TRES_FAIBLE,2025-08-31T18:17:56.192428,OK,CACHE:ISIN:MA0000011488->IAM@SMART,WEEKEND
MAUREL ET PROM,FR0000051070,MAU,Euronext Paris,EUR,5.08,2025-08-29,5.08,115628.0,590656.11,MAU,SMART,5.055,CLOSE_TICKER,,,,,5.055,,TRES_FAIBLE,2025-08-31T18:17:57.341938,OK,CACHE:ISIN:FR0000051070->MAU@SMART,WEEKEND
MBWS,FR0000060873,MBWS,Euronext Paris,EUR,2.99,2025-08-29,2.99,32.0,95.07,MBWS,SMART,2.98,CLOSE_TICKER,,,,,2.98,,TRES_FAIBLE,2025-08-31T18:17:58.491503,OK,CACHE:ISIN:FR0000060873->MBWS@SMART,WEEKEND
