symbol,prix_actuel,prix_initial,prix_max,prix_min,prix_moyen,variation_totale_pct,volatilite_quotidienne_pct,tendance,nb_jours_donnees
SU,211.45,226.16,226.16,209.85,215.43,-6.504244782454903,1.508765251958383,-2.340357142857137,7
SW,50.8,52.26,52.36,50.8,51.68857142857143,-2.793723689246079,0.6051507270789359,-0.24821428571428422,7
SWP,35.0,35.0,35.56,33.86,34.902857142857144,0.0,2.1065387675612524,0.16071428571428528,7
SYENS,75.52,75.38,75.9,74.46,75.34399999999998,0.18572565667285829,1.1362786776843068,0.17200000000000149,5
TAYN,3.0,2.3,3.0,2.3,2.542857142857143,30.43478260869566,8.226473012358479,0.0750000000000001,7
TE,39.74,39.2,39.88,38.9,39.512857142857136,1.3775510204081611,1.2016699307864973,0.1039285714285727,7
TEP,68.88,65.3,68.88,64.02,66.27428571428571,5.482388973966307,3.01499903899692,0.5042857142857107,7
TERBS,0.001,0.001,0.003,0.001,0.0014,0.0,115.47005383792516,0.00019999999999999996,5
TESB,26.2,26.06,26.2,25.85,25.981999999999992,0.5372217958557197,0.8510109082584136,0.02299999999999713,5
TEXF,34.2,34.8,34.8,34.2,34.4,-1.7241379310344664,1.2839441732883987,-0.08000000000000355,5
TFF,16.7,17.16,17.4,16.7,17.026666666666667,-2.6806526806526856,1.7343927870575468,-0.08571428571428569,6
TFG,17.9,17.8,17.9,17.8,17.85,0.5617977528089768,0.0,0.09999999999999462,2
TFI,8.33,8.586,8.586,8.33,8.466571428571429,-2.9815979501514116,1.127025806591237,-0.03107142857142866,7
THEON,25.0,23.9,25.0,22.86,24.142,4.602510460251052,4.284392411055665,0.4039999999999971,5
THEP,76.9,73.2,77.1,73.2,75.91428571428571,5.054644808743173,0.913584973197948,0.6178571428571399,7
TINC,10.12,10.02,10.12,10.02,10.059999999999999,0.9980039920159646,0.49900199600798606,0.029999999999998278,5
TITAN,0.94,0.9,0.94,0.89,0.9075,4.444444444444437,2.7954173471422084,0.012999999999999897,4
TITC,37.5,36.4,37.75,36.2,36.987142857142864,3.0219780219780263,1.6058514755290645,0.2092857142857158,7
TKO,19.56,19.06,19.56,19.04,19.365714285714287,2.623294858342078,0.7958897740075526,0.08928571428571484,7
TKTT,16.35,16.3,16.35,16.3,16.314285714285713,0.30674846625767305,0.23062122266690974,0.005357142857144297,7
TKWY,20.18,20.24,20.24,20.18,20.202000000000005,-0.29644268774702925,0.06380016844513042,-0.015000000000001278,5
TNG,0.972,1.09,1.17,0.972,1.089,-10.825688073394504,9.157476053739572,-0.007607142857142855,7
TOM2,5.27,5.58,5.6,5.06,5.369,-5.555555555555564,6.264003982848291,-0.08850000000000031,5
TRACT,0.95,0.966,0.97,0.936,0.9542857142857144,-1.656314699792962,1.4477685259579447,-0.003499999999999993,7
TRI,151.5,146.0,152.1,144.3,148.82857142857142,3.767123287671233,1.9225287856098463,1.2357142857142924,7
TRIO,33.05,31.5,33.05,31.5,32.262,4.920634920634911,1.3323261365799783,0.4359999999999954,5
TTE,53.21,52.02,53.62,52.02,52.88714285714285,2.2875816993464007,0.714612148963256,0.25107142857142684,7
TUB,160.2,169.6,169.6,160.2,163.84,-5.542452830188683,0.8901822333134742,-2.420000000000019,5
TVRB,57.5,55.0,57.5,54.0,55.142857142857146,4.545454545454546,4.9012739342238225,0.2678571428571452,7
TWEKA,34.6,34.44,35.28,33.8,34.392,0.4645760743321826,2.9354056307849907,0.1759999999999969,5
UBI,9.088,8.69,9.53,8.69,9.105,4.579976985040273,4.257686935369033,0.10964285714285785,7
UCB,199.06,210.55,210.55,199.06,203.652,-5.457136072191882,0.7644175338628457,-2.8830000000000333,5
UMG,24.35,24.55,24.65,23.78,24.326,-0.8146639511201601,2.604731839550457,-0.0050000000000021295,5
UMI,13.33,13.56,13.56,13.27,13.406,-1.6961651917404161,1.5676167719822938,-0.022000000000001012,5
UNA,53.77,54.26,55.0,53.34,54.25,-0.9030593438997326,1.9089103926393158,-0.25200000000000605,5
URW,88.3,87.6,88.84,86.78,88.01428571428572,0.7990867579908708,0.929771353506863,0.23142857142857387,7
VAC,1.612,1.596,1.612,1.57,1.5922857142857143,1.0025062656641612,1.825027684391601,-7.142857142848555e-05,7
VACBS,0.044,0.042,0.044,0.042,0.04342857142857142,4.761904761904749,1.2153479366429523,0.0003214285714285705,7
VALUE,6.4,6.8,7.05,6.3,6.63,-5.882352941176463,7.39681203247788,-0.1100000000000002,5
VAN,30.4,30.9,31.1,30.4,30.692,-1.6181229773462786,1.9211215504285333,-0.05600000000000356,5
VANTI,0.134,0.1324,0.1342,0.1324,0.13373333333333334,1.2084592145015243,0.48429223581089526,0.00023999999999999892,6
VASTB,28.5,28.9,28.9,28.5,28.660000000000004,-1.3840830449826942,0.8978161483961875,-0.06000000000000135,5
VCT,60.2,59.7,60.3,58.5,59.699999999999996,0.8375209380234505,1.8323689433213481,0.14857142857142805,6
VETO,75.4,72.9,75.4,72.4,74.5,3.4293552812071324,2.802783034738569,0.3607142857142885,7
VGP,97.8,94.3,97.8,92.7,95.0,3.711558854718982,2.596473027883236,1.14999999999999,5
VIE,28.34,28.61,28.61,28.01,28.324285714285715,-0.9437259699405787,1.2511480675879574,-0.0360714285714284,7
VIL,16.55,16.0,17.26,16.0,16.779999999999998,3.4375000000000044,2.651715598731095,0.114642857142858,7
VIO,6.46,6.32,6.57,6.28,6.398000000000001,2.2151898734177164,2.1941135336960413,0.05699999999999913,5
VIRI,54.65,57.06,60.5,54.55,56.58857142857142,-4.2236242551700025,4.89111558823435,-0.6646428571428542,7
VIRP,338.5,325.0,338.5,324.0,331.42857142857144,4.153846153846154,1.4471470595494091,2.7500000000000098,7
VIV,3.138,3.074,3.138,2.966,3.0612857142857144,2.081977878985038,2.455394946530066,0.01135714285714308,7
VK,15.375,14.846,15.4125,14.835,15.166214285714286,3.5632493600969957,1.5282327482465583,0.11310714285714192,7
VLA,3.774,3.58,3.872,3.58,3.770285714285714,5.41899441340782,2.354546051399365,0.03271428571428582,7
VLK,52.3,50.0,53.5,49.65,51.089999999999996,4.599999999999994,4.467017594667377,0.8099999999999992,5
VLTSA,6.83,6.04,7.0,6.0,6.586071428571429,13.079470198675496,4.673230586892749,0.15303571428571494,7
VMX,0.202,0.198,0.205,0.192,0.20028571428571426,2.0202020202020217,3.984180187652627,0.0005000000000000098,7
VPK,41.38,41.34,41.38,41.08,41.248000000000005,0.09675858732462299,0.46628914183724407,-0.008000000000007161,5
VRAP,13.15,12.8,13.15,12.75,12.937142857142858,2.7343749999999973,1.021024105500965,0.06714285714285705,7
VRLA,25.5,23.9,25.5,23.9,24.525714285714283,6.694560669456074,2.2300799188364953,0.24357142857142955,7
VTA,6.84,6.94,6.94,6.84,6.908000000000001,-1.4409221902017366,0.5471378204768086,-0.020000000000000663,5
VTR,5.9,5.96,6.0,5.9,5.922857142857142,-1.0067114093959666,0.7826914283043074,-0.013571428571428238,7
VU,215.8,204.4,215.8,198.4,208.6857142857143,5.5772994129158535,3.7427341780852723,2.9285714285714297,7
VVY,1.694,1.672,1.706,1.61,1.6648,1.3157894736842117,5.052417256917678,0.0012000000000000483,5
WAGA,21.45,21.5,21.5,21.44,21.46857142857143,-0.23255813953488702,0.0994182858842799,-0.011785714285713048,7
WAVE,49.55,47.4,49.55,46.86,48.401428571428575,4.535864978902951,1.8648664103228725,0.46321428571428513,7
WDP,21.96,21.66,22.06,21.28,21.690000000000005,1.3850415512465406,2.212540229283289,0.11699999999999783,5
WEB,39.6,39.0,39.6,38.0,38.959999999999994,1.538461538461542,2.3760431580452828,0.13999999999999532,5
WEHB,55.0,54.4,55.0,54.0,54.44000000000001,1.102941176470591,0.6960737265007334,0.1799999999999968,5
WHA,18.58,18.68,18.68,18.44,18.572,-0.5353319057815922,0.672844092779079,-0.04200000000000133,5
WHATS,116.0,113.0,117.5,113.0,115.2,2.6548672566371683,1.3390713509194816,0.949999999999984,5
WKL,108.15,110.06,110.06,104.4,108.022,-1.7354170452480433,3.5457590510203567,-0.2720000000000091,5
WLN,2.869,2.577,2.889,2.577,2.767142857142857,11.331005044625545,3.245248667686674,0.05460714285714305,7
XFAB,7.03,6.73,7.125,6.405,6.820000000000001,4.457652303120354,5.305853329977524,0.0823214285714285,7
XIL,3.68,3.4,4.11,3.4,3.745714285714286,8.235294117647067,6.261619871526225,0.07785714285714275,7
XIOR,30.36,29.66,30.45,29.55,29.96,2.360080917060011,1.703409900588804,0.20699999999999627,5
ZEN,206.0,206.0,206.0,206.0,206.0,0.0,0.0,-1.5656291372651693e-14,2
